DATE,TIME,LAT,,LON,,POWER(V),TEMP(C),#FILES,MIC0 TYPE,MIC1 TYPE 
2024-Feb-02,18:31:00,-22.93806,s,50.84900,w,5.3,33.50,1,IN,IN 
2024-Feb-02,18:41:00,-22.93806,s,50.84900,w,5.3,33.00,1,IN,IN 
2024-Feb-02,18:51:00,-22.93806,s,50.84900,w,5.3,32.50,1,IN,IN 
2024-Feb-02,19:01:00,-22.93806,s,50.84900,w,5.3,32.25,1,IN,IN 
2024-Feb-02,19:11:00,-22.93806,s,50.84900,w,5.3,32.00,1,IN,IN 
2024-Feb-02,19:21:00,-22.93806,s,50.84900,w,5.3,31.50,1,IN,IN 
2024-Feb-02,19:31:00,-22.93806,s,50.84900,w,5.3,31.00,1,IN,IN 
2024-Feb-02,19:41:00,-22.93806,s,50.84900,w,5.3,31.00,1,IN,IN 
2024-Feb-02,19:51:00,-22.93806,s,50.84900,w,5.3,30.50,1,IN,IN 
2024-Feb-02,20:01:00,-22.93806,s,50.84900,w,5.3,30.50,1,IN,IN 
2024-Feb-02,20:11:00,-22.93806,s,50.84900,w,5.3,30.25,1,IN,IN 
2024-Feb-02,20:21:00,-22.93806,s,50.84900,w,5.3,30.00,1,IN,IN 
2024-Feb-02,20:31:00,-22.93806,s,50.84900,w,5.3,29.50,1,IN,IN 
2024-Feb-02,20:41:00,-22.93806,s,50.84900,w,5.3,29.25,1,IN,IN 
2024-Feb-02,20:51:00,-22.93806,s,50.84900,w,5.3,29.00,1,IN,IN 
2024-Feb-02,21:01:00,-22.93806,s,50.84900,w,5.3,28.50,1,IN,IN 
2024-Feb-02,21:11:00,-22.93806,s,50.84900,w,5.3,28.25,1,IN,IN 
2024-Feb-02,21:21:00,-22.93806,s,50.84900,w,5.3,27.75,1,IN,IN 
2024-Feb-02,21:31:00,-22.93806,s,50.84900,w,5.3,27.50,1,IN,IN 
2024-Feb-02,21:41:00,-22.93806,s,50.84900,w,5.3,27.25,1,IN,IN 
2024-Feb-02,21:51:00,-22.93806,s,50.84900,w,5.3,27.00,1,IN,IN 
2024-Feb-02,22:01:00,-22.93806,s,50.84900,w,5.3,26.75,1,IN,IN 
2024-Feb-02,22:11:00,-22.93806,s,50.84900,w,5.3,26.50,1,IN,IN 
2024-Feb-02,22:21:00,-22.93806,s,50.84900,w,5.3,26.25,1,IN,IN 
2024-Feb-02,22:31:00,-22.93806,s,50.84900,w,5.3,26.00,1,IN,IN 
2024-Feb-02,22:41:00,-22.93806,s,50.84900,w,5.3,25.75,1,IN,IN 
2024-Feb-02,22:51:00,-22.93806,s,50.84900,w,5.3,25.50,1,IN,IN 
2024-Feb-02,23:01:00,-22.93806,s,50.84900,w,5.3,25.50,1,IN,IN 
2024-Feb-02,23:11:00,-22.93806,s,50.84900,w,5.3,25.25,1,IN,IN 
2024-Feb-02,23:21:00,-22.93806,s,50.84900,w,5.3,25.00,1,IN,IN 
2024-Feb-02,23:31:00,-22.93806,s,50.84900,w,5.3,25.25,1,IN,IN 
2024-Feb-02,23:41:00,-22.93806,s,50.84900,w,5.3,25.00,1,IN,IN 
2024-Feb-02,23:51:00,-22.93806,s,50.84900,w,5.3,25.00,1,IN,IN 
2024-Feb-03,00:01:00,-22.93806,s,50.84900,w,5.3,24.75,1,IN,IN 
2024-Feb-03,00:11:00,-22.93806,s,50.84900,w,5.3,24.75,1,IN,IN 
2024-Feb-03,00:21:00,-22.93806,s,50.84900,w,5.3,24.50,1,IN,IN 
2024-Feb-03,00:31:00,-22.93806,s,50.84900,w,5.3,24.50,1,IN,IN 
2024-Feb-03,00:41:00,-22.93806,s,50.84900,w,5.3,24.50,1,IN,IN 
2024-Feb-03,00:51:00,-22.93806,s,50.84900,w,5.3,24.25,1,IN,IN 
2024-Feb-03,01:01:00,-22.93806,s,50.84900,w,5.3,24.25,1,IN,IN 
2024-Feb-03,01:11:00,-22.93806,s,50.84900,w,5.3,24.00,1,IN,IN 
2024-Feb-03,01:21:00,-22.93806,s,50.84900,w,5.3,23.75,1,IN,IN 
2024-Feb-03,01:31:00,-22.93806,s,50.84900,w,5.3,23.75,1,IN,IN 
2024-Feb-03,01:41:00,-22.93806,s,50.84900,w,5.3,23.50,1,IN,IN 
2024-Feb-03,01:51:00,-22.93806,s,50.84900,w,5.3,23.50,1,IN,IN 
2024-Feb-03,02:01:00,-22.93806,s,50.84900,w,5.3,23.50,1,IN,IN 
2024-Feb-03,02:11:00,-22.93806,s,50.84900,w,5.3,23.25,1,IN,IN 
2024-Feb-03,02:21:00,-22.93806,s,50.84900,w,5.3,23.25,1,IN,IN 
2024-Feb-03,02:31:00,-22.93806,s,50.84900,w,5.3,23.25,1,IN,IN 
2024-Feb-03,02:41:00,-22.93806,s,50.84900,w,5.3,23.25,1,IN,IN 
2024-Feb-03,02:51:00,-22.93806,s,50.84900,w,5.3,23.00,1,IN,IN 
2024-Feb-03,03:01:00,-22.93806,s,50.84900,w,5.3,23.00,1,IN,IN 
2024-Feb-03,03:11:00,-22.93806,s,50.84900,w,5.3,23.00,1,IN,IN 
2024-Feb-03,03:21:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,03:31:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,03:41:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,03:51:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,04:01:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,04:11:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,04:21:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,04:31:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,04:41:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,04:51:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,05:01:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,05:11:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,05:21:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,05:31:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,05:41:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,05:51:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,06:01:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,06:11:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,06:21:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,06:31:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,06:41:00,-22.93806,s,50.84900,w,5.3,22.50,1,IN,IN 
2024-Feb-03,06:51:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,07:01:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,07:11:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,07:21:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Feb-03,07:31:00,-22.93806,s,50.84900,w,5.3,23.00,1,IN,IN 
2024-Feb-03,07:41:00,-22.93806,s,50.84900,w,5.3,23.00,1,IN,IN 
2024-Feb-03,07:51:00,-22.93806,s,50.84900,w,5.3,23.25,1,IN,IN 
2024-Feb-03,08:01:00,-22.93806,s,50.84900,w,5.3,23.50,1,IN,IN 
2024-Feb-03,08:11:00,-22.93806,s,50.84900,w,5.3,23.75,1,IN,IN 
2024-Feb-03,08:21:00,-22.93806,s,50.84900,w,5.3,24.00,1,IN,IN 
2024-Feb-03,08:31:00,-22.93806,s,50.84900,w,5.3,24.25,1,IN,IN 
2024-Feb-03,08:41:00,-22.93806,s,50.84900,w,5.3,24.50,1,IN,IN 
2024-Feb-03,08:51:00,-22.93806,s,50.84900,w,5.3,24.75,1,IN,IN 
2024-Feb-03,09:01:00,-22.93806,s,50.84900,w,5.3,25.25,1,IN,IN 
2024-Feb-03,09:11:00,-22.93806,s,50.84900,w,5.3,25.50,1,IN,IN 
2024-Feb-03,09:21:00,-22.93806,s,50.84900,w,5.3,25.75,1,IN,IN 
2024-Feb-03,09:31:00,-22.93806,s,50.84900,w,5.3,26.00,1,IN,IN 
2024-Feb-03,09:41:00,-22.93806,s,50.84900,w,5.3,26.25,1,IN,IN 
2024-Feb-03,09:51:00,-22.93806,s,50.84900,w,5.3,26.75,1,IN,IN 
2024-Feb-03,10:01:00,-22.93806,s,50.84900,w,5.3,27.00,1,IN,IN 
2024-Feb-03,10:11:00,-22.93806,s,50.84900,w,5.3,27.25,1,IN,IN 
2024-Feb-03,10:21:00,-22.93806,s,50.84900,w,5.3,27.50,1,IN,IN 
2024-Feb-03,10:31:00,-22.93806,s,50.84900,w,5.3,27.75,1,IN,IN 
2024-Feb-03,10:41:00,-22.93806,s,50.84900,w,5.3,28.00,1,IN,IN 
2024-Feb-03,10:51:00,-22.93806,s,50.84900,w,5.3,28.25,1,IN,IN 
2024-Feb-03,11:01:00,-22.93806,s,50.84900,w,5.3,28.75,1,IN,IN 
2024-Feb-03,11:11:00,-22.93806,s,50.84900,w,5.3,29.00,1,IN,IN 
2024-Feb-03,11:21:00,-22.93806,s,50.84900,w,5.3,29.25,1,IN,IN 
2024-Feb-03,11:31:00,-22.93806,s,50.84900,w,5.3,29.50,1,IN,IN 
2024-Feb-03,11:41:00,-22.93806,s,50.84900,w,5.3,29.75,1,IN,IN 
2024-Feb-03,11:51:00,-22.93806,s,50.84900,w,5.3,30.00,1,IN,IN 
2024-Feb-03,12:01:00,-22.93806,s,50.84900,w,5.3,30.25,1,IN,IN 
2024-Feb-03,12:11:00,-22.93806,s,50.84900,w,5.3,30.25,1,IN,IN 
2024-Feb-03,12:21:00,-22.93806,s,50.84900,w,5.3,30.25,1,IN,IN 
2024-Feb-03,12:31:00,-22.93806,s,50.84900,w,5.3,30.50,1,IN,IN 
2024-Feb-03,12:41:00,-22.93806,s,50.84900,w,5.3,30.50,1,IN,IN 
2024-Feb-03,12:51:00,-22.93806,s,50.84900,w,5.3,30.75,1,IN,IN 
2024-Feb-03,13:01:00,-22.93806,s,50.84900,w,5.3,31.00,1,IN,IN 
2024-Feb-03,13:11:00,-22.93806,s,50.84900,w,5.3,31.00,1,IN,IN 
2024-Feb-03,13:21:00,-22.93806,s,50.84900,w,5.3,31.25,1,IN,IN 
2024-Feb-03,13:31:00,-22.93806,s,50.84900,w,5.3,31.50,1,IN,IN 
2024-Feb-03,13:41:00,-22.93806,s,50.84900,w,5.3,32.00,1,IN,IN 
2024-Feb-03,13:51:00,-22.93806,s,50.84900,w,5.3,32.25,1,IN,IN 
2024-Feb-03,14:01:00,-22.93806,s,50.84900,w,5.3,32.25,1,IN,IN 
2024-Feb-03,14:11:00,-22.93806,s,50.84900,w,5.3,32.50,1,IN,IN 
2024-Feb-03,14:21:00,-22.93806,s,50.84900,w,5.3,32.25,1,IN,IN 
2024-Feb-03,14:31:00,-22.93806,s,50.84900,w,5.3,32.25,1,IN,IN 
2024-Feb-03,14:41:00,-22.93806,s,50.84900,w,5.3,32.50,1,IN,IN 
2024-Feb-03,14:51:00,-22.93806,s,50.84900,w,5.3,32.50,1,IN,IN 
2024-Feb-03,15:01:00,-22.93806,s,50.84900,w,5.3,32.75,1,IN,IN 
2024-Feb-03,15:11:00,-22.93806,s,50.84900,w,5.3,33.00,1,IN,IN 
2024-Feb-03,15:21:00,-22.93806,s,50.84900,w,5.3,33.00,1,IN,IN 
2024-Feb-03,15:31:00,-22.93806,s,50.84900,w,5.3,33.25,1,IN,IN 
2024-Feb-03,15:41:00,-22.93806,s,50.84900,w,5.3,33.50,1,IN,IN 
2024-Feb-03,15:51:00,-22.93806,s,50.84900,w,5.3,33.25,1,IN,IN 
2024-Feb-03,16:01:00,-22.93806,s,50.84900,w,5.3,32.50,1,IN,IN 
2024-Feb-03,16:11:00,-22.93806,s,50.84900,w,5.3,32.00,1,IN,IN 
2024-Feb-03,16:21:00,-22.93806,s,50.84900,w,5.3,31.25,1,IN,IN 
2024-Feb-03,16:31:00,-22.93806,s,50.84900,w,5.3,31.25,1,IN,IN 
2024-Feb-03,16:41:00,-22.93806,s,50.84900,w,5.3,30.75,1,IN,IN 
2024-Feb-03,16:51:00,-22.93806,s,50.84900,w,5.3,30.75,1,IN,IN 
2024-Feb-03,17:01:00,-22.93806,s,50.84900,w,5.3,30.75,1,IN,IN 
2024-Feb-03,17:11:00,-22.93806,s,50.84900,w,5.3,30.75,1,IN,IN 
2024-Feb-03,17:21:00,-22.93806,s,50.84900,w,5.3,30.50,1,IN,IN 
2024-Feb-03,17:31:00,-22.93806,s,50.84900,w,5.3,30.25,1,IN,IN 
2024-Feb-03,17:41:00,-22.93806,s,50.84900,w,5.3,30.50,1,IN,IN 
2024-Feb-03,17:51:00,-22.93806,s,50.84900,w,5.3,30.50,1,IN,IN 
2024-Feb-03,18:01:00,-22.93806,s,50.84900,w,5.3,30.75,1,IN,IN 
2024-Feb-03,18:11:00,-22.93806,s,50.84900,w,5.3,30.50,1,IN,IN 
2024-Feb-03,18:21:00,-22.93806,s,50.84900,w,5.3,30.25,1,IN,IN 
2024-Feb-03,18:31:00,-22.93806,s,50.84900,w,5.3,30.25,1,IN,IN 
2024-Feb-03,18:41:00,-22.93806,s,50.84900,w,5.3,30.00,1,IN,IN 
2024-Feb-03,18:51:00,-22.93806,s,50.84900,w,5.3,29.75,1,IN,IN 
2024-Feb-03,19:01:00,-22.93806,s,50.84900,w,5.3,29.75,1,IN,IN 
2024-Feb-03,19:11:00,-22.93806,s,50.84900,w,5.3,29.75,1,IN,IN 
2024-Feb-03,19:21:00,-22.93806,s,50.84900,w,5.3,29.50,1,IN,IN 
2024-Feb-03,19:31:00,-22.93806,s,50.84900,w,5.3,29.25,1,IN,IN 
2024-Feb-03,19:41:00,-22.93806,s,50.84900,w,5.3,29.00,1,IN,IN 
2024-Feb-03,19:51:00,-22.93806,s,50.84900,w,5.3,28.75,1,IN,IN 
2024-Feb-03,20:01:00,-22.93806,s,50.84900,w,5.3,28.50,1,IN,IN 
2024-Feb-03,20:11:00,-22.93806,s,50.84900,w,5.3,28.25,1,IN,IN 
2024-Feb-03,20:21:00,-22.93806,s,50.84900,w,5.3,28.25,1,IN,IN 
2024-Feb-03,20:31:00,-22.93806,s,50.84900,w,5.3,28.00,1,IN,IN 
2024-Feb-03,20:41:00,-22.93806,s,50.84900,w,5.3,28.00,1,IN,IN 
2024-Feb-03,20:51:00,-22.93806,s,50.84900,w,5.3,27.75,1,IN,IN 
2024-Feb-03,21:01:00,-22.93806,s,50.84900,w,5.3,27.75,1,IN,IN 
2024-Feb-03,21:11:00,-22.93806,s,50.84900,w,5.3,27.75,1,IN,IN 
2024-Feb-03,21:21:00,-22.93806,s,50.84900,w,5.3,27.50,1,IN,IN 
2024-Feb-03,21:31:00,-22.93806,s,50.84900,w,5.3,27.50,1,IN,IN 
2024-Feb-03,21:41:00,-22.93806,s,50.84900,w,5.3,27.50,1,IN,IN 
2024-Feb-03,21:51:00,-22.93806,s,50.84900,w,5.3,27.25,1,IN,IN 
2024-Feb-03,22:01:00,-22.93806,s,50.84900,w,5.3,27.25,1,IN,IN 
2024-Feb-03,22:11:00,-22.93806,s,50.84900,w,5.3,27.25,1,IN,IN 
2024-Feb-03,22:21:00,-22.93806,s,50.84900,w,5.3,27.00,1,IN,IN 
2024-Feb-03,22:31:00,-22.93806,s,50.84900,w,5.3,27.00,1,IN,IN 
2024-Feb-03,22:41:00,-22.93806,s,50.84900,w,5.3,27.00,1,IN,IN 
2024-Feb-03,22:51:00,-22.93806,s,50.84900,w,5.3,26.75,1,IN,IN 
2024-Feb-03,23:01:00,-22.93806,s,50.84900,w,5.3,26.75,1,IN,IN 
2024-Feb-03,23:11:00,-22.93806,s,50.84900,w,5.3,26.75,1,IN,IN 
2024-Feb-03,23:21:00,-22.93806,s,50.84900,w,5.3,26.75,1,IN,IN 
2024-Feb-03,23:31:00,-22.93806,s,50.84900,w,5.3,26.50,1,IN,IN 
2024-Feb-03,23:41:00,-22.93806,s,50.84900,w,5.3,26.25,1,IN,IN 
2024-Feb-03,23:51:00,-22.93806,s,50.84900,w,5.3,26.25,1,IN,IN 
2024-Feb-04,00:01:00,-22.93806,s,50.84900,w,5.3,26.00,1,IN,IN 
2024-Feb-04,00:11:00,-22.93806,s,50.84900,w,5.3,26.00,1,IN,IN 
2024-Feb-04,00:21:00,-22.93806,s,50.84900,w,5.3,25.75,1,IN,IN 
2024-Feb-04,00:31:00,-22.93806,s,50.84900,w,5.3,25.75,1,IN,IN 
2024-Feb-04,00:41:00,-22.93806,s,50.84900,w,5.3,25.50,1,IN,IN 
2024-Feb-04,00:51:00,-22.93806,s,50.84900,w,5.3,25.50,1,IN,IN 
2024-Feb-04,01:01:00,-22.93806,s,50.84900,w,5.3,25.50,1,IN,IN 
2024-Feb-04,01:11:00,-22.93806,s,50.84900,w,5.3,25.50,1,IN,IN 
2024-Feb-04,01:21:00,-22.93806,s,50.84900,w,5.3,25.50,1,IN,IN 
2024-Feb-04,01:31:00,-22.93806,s,50.84900,w,5.3,25.25,1,IN,IN 
2024-Feb-04,01:41:00,-22.93806,s,50.84900,w,5.3,25.25,1,IN,IN 
2024-Feb-04,01:51:00,-22.93806,s,50.84900,w,5.3,25.25,1,IN,IN 
2024-Feb-04,02:01:00,-22.93806,s,50.84900,w,5.3,25.25,1,IN,IN 
2024-Feb-04,02:11:00,-22.93806,s,50.84900,w,5.3,25.25,1,IN,IN 
2024-Feb-04,02:21:00,-22.93806,s,50.84900,w,5.3,25.00,1,IN,IN 
2024-Feb-04,02:31:00,-22.93806,s,50.84900,w,5.3,25.00,1,IN,IN 
2024-Feb-04,02:41:00,-22.93806,s,50.84900,w,5.3,25.00,1,IN,IN 
2024-Feb-04,02:51:00,-22.93806,s,50.84900,w,5.3,25.00,1,IN,IN 
2024-Feb-04,03:01:00,-22.93806,s,50.84900,w,5.3,24.75,1,IN,IN 
2024-Feb-04,03:11:00,-22.93806,s,50.84900,w,5.3,24.75,1,IN,IN 
2024-Feb-04,03:21:00,-22.93806,s,50.84900,w,5.3,24.75,1,IN,IN 
2024-Feb-04,03:31:00,-22.93806,s,50.84900,w,5.3,24.75,1,IN,IN 
2024-Feb-04,03:41:00,-22.93806,s,50.84900,w,5.3,24.50,1,IN,IN 
2024-Feb-04,03:51:00,-22.93806,s,50.84900,w,5.3,24.75,1,IN,IN 
2024-Feb-04,04:01:00,-22.93806,s,50.84900,w,5.3,24.50,1,IN,IN 
2024-Feb-04,04:11:00,-22.93806,s,50.84900,w,5.3,24.50,1,IN,IN 
2024-Feb-04,04:21:00,-22.93806,s,50.84900,w,5.3,24.50,1,IN,IN 
2024-Feb-04,04:31:00,-22.93806,s,50.84900,w,5.3,24.50,1,IN,IN 
2024-Feb-04,04:41:00,-22.93806,s,50.84900,w,5.3,24.25,1,IN,IN 
2024-Feb-04,04:51:00,-22.93806,s,50.84900,w,5.3,24.25,1,IN,IN 
2024-Feb-04,05:01:00,-22.93806,s,50.84900,w,5.3,24.00,1,IN,IN 
2024-Feb-04,05:11:00,-22.93806,s,50.84900,w,5.3,24.00,1,IN,IN 
2024-Feb-04,05:21:00,-22.93806,s,50.84900,w,5.3,24.00,1,IN,IN 
2024-Feb-04,05:31:00,-22.93806,s,50.84900,w,5.3,23.75,1,IN,IN 
2024-Feb-04,05:41:00,-22.93806,s,50.84900,w,5.3,23.75,1,IN,IN 
2024-Feb-04,05:51:00,-22.93806,s,50.84900,w,5.3,23.75,1,IN,IN 
2024-Feb-04,06:01:00,-22.93806,s,50.84900,w,5.3,23.50,1,IN,IN 
2024-Feb-04,06:11:00,-22.93806,s,50.84900,w,5.3,23.50,1,IN,IN 
2024-Feb-04,06:21:00,-22.93806,s,50.84900,w,5.3,23.50,1,IN,IN 
2024-Feb-04,06:31:00,-22.93806,s,50.84900,w,5.3,23.50,1,IN,IN 
2024-Feb-04,06:41:00,-22.93806,s,50.84900,w,5.3,23.50,1,IN,IN 
2024-Feb-04,06:51:00,-22.93806,s,50.84900,w,5.3,23.25,1,IN,IN 
2024-Feb-04,07:01:00,-22.93806,s,50.84900,w,5.3,23.25,1,IN,IN 
2024-Feb-04,07:11:00,-22.93806,s,50.84900,w,5.3,23.50,1,IN,IN 
2024-Feb-04,07:21:00,-22.93806,s,50.84900,w,5.3,23.50,1,IN,IN 
2024-Feb-04,07:31:00,-22.93806,s,50.84900,w,5.3,23.50,1,IN,IN 
2024-Feb-04,07:41:00,-22.93806,s,50.84900,w,5.3,23.50,1,IN,IN 
2024-Feb-04,07:51:00,-22.93806,s,50.84900,w,5.3,23.50,1,IN,IN 
2024-Feb-04,08:01:00,-22.93806,s,50.84900,w,5.3,23.75,1,IN,IN 
2024-Feb-04,08:11:00,-22.93806,s,50.84900,w,5.3,24.00,1,IN,IN 
2024-Feb-04,08:21:00,-22.93806,s,50.84900,w,5.3,24.00,1,IN,IN 
2024-Feb-04,08:31:00,-22.93806,s,50.84900,w,5.3,24.25,1,IN,IN 
2024-Feb-04,08:41:00,-22.93806,s,50.84900,w,5.3,24.50,1,IN,IN 
2024-Feb-04,08:51:00,-22.93806,s,50.84900,w,5.3,24.75,1,IN,IN 
2024-Feb-04,09:01:00,-22.93806,s,50.84900,w,5.3,25.00,1,IN,IN 
2024-Feb-04,09:11:00,-22.93806,s,50.84900,w,5.3,25.50,1,IN,IN 
2024-Feb-04,09:21:00,-22.93806,s,50.84900,w,5.3,25.50,1,IN,IN 
2024-Feb-04,09:31:00,-22.93806,s,50.84900,w,5.3,26.00,1,IN,IN 
2024-Feb-04,09:41:00,-22.93806,s,50.84900,w,5.3,26.25,1,IN,IN 
2024-Feb-04,09:51:00,-22.93806,s,50.84900,w,5.3,26.50,1,IN,IN 
2024-Feb-04,10:01:00,-22.93806,s,50.84900,w,5.3,26.75,1,IN,IN 
2024-Feb-04,10:11:00,-22.93806,s,50.84900,w,5.3,26.75,1,IN,IN 
2024-Feb-04,10:21:00,-22.93806,s,50.84900,w,5.3,26.75,1,IN,IN 
2024-Feb-04,10:31:00,-22.93806,s,50.84900,w,5.3,27.00,1,IN,IN 
2024-Feb-04,10:41:00,-22.93806,s,50.84900,w,5.3,27.25,1,IN,IN 
2024-Feb-04,10:51:00,-22.93806,s,50.84900,w,5.3,27.50,1,IN,IN 
2024-Feb-04,11:01:00,-22.93806,s,50.84900,w,5.3,27.75,1,IN,IN 
2024-Feb-04,11:11:00,-22.93806,s,50.84900,w,5.3,28.25,1,IN,IN 
2024-Feb-04,11:21:00,-22.93806,s,50.84900,w,5.3,28.50,1,IN,IN 
2024-Feb-04,11:31:00,-22.93806,s,50.84900,w,5.3,28.75,1,IN,IN 
2024-Feb-04,11:41:00,-22.93806,s,50.84900,w,5.3,29.25,1,IN,IN 
2024-Feb-04,11:51:00,-22.93806,s,50.84900,w,5.3,29.50,1,IN,IN 
2024-Feb-04,12:01:00,-22.93806,s,50.84900,w,5.3,29.75,1,IN,IN 
2024-Feb-04,12:11:00,-22.93806,s,50.84900,w,5.3,30.00,1,IN,IN 
2024-Feb-04,12:21:00,-22.93806,s,50.84900,w,5.3,30.25,1,IN,IN 
2024-Feb-04,12:31:00,-22.93806,s,50.84900,w,5.3,30.25,1,IN,IN 
2024-Feb-04,12:41:00,-22.93806,s,50.84900,w,5.3,30.50,1,IN,IN 
2024-Feb-04,12:51:00,-22.93806,s,50.84900,w,5.2,30.75,1,IN,IN 
2024-Feb-04,13:01:00,-22.93806,s,50.84900,w,5.3,30.75,1,IN,IN 
2024-Feb-04,13:11:00,-22.93806,s,50.84900,w,5.3,31.25,1,IN,IN 
2024-Feb-04,13:21:00,-22.93806,s,50.84900,w,5.3,31.25,1,IN,IN 
2024-Feb-04,13:31:00,-22.93806,s,50.84900,w,5.3,31.50,1,IN,IN 
2024-Feb-04,13:41:00,-22.93806,s,50.84900,w,5.3,31.75,1,IN,IN 
2024-Feb-04,13:51:00,-22.93806,s,50.84900,w,5.3,32.00,1,IN,IN 
2024-Feb-04,14:01:00,-22.93806,s,50.84900,w,5.3,32.00,1,IN,IN 
2024-Feb-04,14:11:00,-22.93806,s,50.84900,w,5.3,32.25,1,IN,IN 
2024-Feb-04,14:21:00,-22.93806,s,50.84900,w,5.3,32.25,1,IN,IN 
2024-Feb-04,14:31:00,-22.93806,s,50.84900,w,5.3,32.00,1,IN,IN 
2024-Feb-04,14:41:00,-22.93806,s,50.84900,w,5.3,32.00,1,IN,IN 
2024-Feb-04,14:51:00,-22.93806,s,50.84900,w,5.3,32.50,1,IN,IN 
2024-Feb-04,15:01:00,-22.93806,s,50.84900,w,5.3,32.50,1,IN,IN 
2024-Feb-04,15:11:00,-22.93806,s,50.84900,w,5.3,32.50,1,IN,IN 
2024-Feb-04,15:21:00,-22.93806,s,50.84900,w,5.3,32.50,1,IN,IN 
2024-Feb-04,15:31:00,-22.93806,s,50.84900,w,5.3,32.50,1,IN,IN 
2024-Feb-04,15:41:00,-22.93806,s,50.84900,w,5.3,32.75,1,IN,IN 
2024-Feb-04,15:51:00,-22.93806,s,50.84900,w,5.3,33.00,1,IN,IN 
2024-Feb-04,16:01:00,-22.93806,s,50.84900,w,5.3,33.00,1,IN,IN 
2024-Feb-04,16:11:00,-22.93806,s,50.84900,w,5.3,33.00,1,IN,IN 
2024-Feb-04,16:21:00,-22.93806,s,50.84900,w,5.3,33.00,1,IN,IN 
2024-Feb-04,16:31:00,-22.93806,s,50.84900,w,5.3,32.75,1,IN,IN 
2024-Feb-04,16:41:00,-22.93806,s,50.84900,w,5.3,32.75,1,IN,IN 
2024-Feb-04,16:51:00,-22.93806,s,50.84900,w,5.3,32.75,1,IN,IN 
2024-Feb-04,17:01:00,-22.93806,s,50.84900,w,5.3,32.75,1,IN,IN 
2024-Feb-04,17:11:00,-22.93806,s,50.84900,w,5.3,32.75,1,IN,IN 
2024-Feb-04,17:21:00,-22.93806,s,50.84900,w,5.3,33.50,1,IN,IN 
2024-Feb-04,17:31:00,-22.93806,s,50.84900,w,5.3,34.75,1,IN,IN 
2024-Feb-04,17:41:00,-22.93806,s,50.84900,w,5.3,35.50,1,IN,IN 
2024-Feb-04,17:51:00,-22.93806,s,50.84900,w,5.3,35.50,1,IN,IN 
2024-Feb-04,18:01:00,-22.93806,s,50.84900,w,5.3,34.75,1,IN,IN 
2024-Feb-04,18:11:00,-22.93806,s,50.84900,w,5.3,34.00,1,IN,IN 
2024-Feb-04,18:21:00,-22.93806,s,50.84900,w,5.3,33.50,1,IN,IN 
2024-Feb-04,18:31:00,-22.93806,s,50.84900,w,5.3,33.25,1,IN,IN 
2024-Feb-04,18:41:00,-22.93806,s,50.84900,w,5.3,32.75,1,IN,IN 
2024-Feb-04,18:51:00,-22.93806,s,50.84900,w,5.3,32.50,1,IN,IN 
2024-Feb-04,19:01:00,-22.93806,s,50.84900,w,5.3,32.00,1,IN,IN 
2024-Feb-04,19:11:00,-22.93806,s,50.84900,w,5.3,31.50,1,IN,IN 
2024-Feb-04,19:21:00,-22.93806,s,50.84900,w,5.3,31.00,1,IN,IN 
2024-Feb-04,19:31:00,-22.93806,s,50.84900,w,5.3,30.75,1,IN,IN 
2024-Feb-04,19:41:00,-22.93806,s,50.84900,w,5.3,30.50,1,IN,IN 
